"{DEMOAB73-88D6-5B4B-1A83-000000000556}",46600,"2021-05-11 00:00","HX1 9JL","S","N","F","51","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4B2D-8482-D915-2DE4-000000000557}",204200,"2021-05-12 00:00","HX6 5XD","T","N","F","113","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO762D-7DBD-1F6D-2F53-000000000558}",325600,"2021-05-12 00:00","HX3 7PB","S","N","F","107","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4B1C-4A7A-EDEA-2F4D-000000000559}",123100,"2021-05-13 00:00","HX3 1HW","D","Y","F","76","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOF553-6418-E75A-D7E6-00000000055A}",178400,"2021-05-14 00:00","HX7 2XS","T","N","F","59","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOAEE6-B10C-BF36-6C1F-00000000055B}",146400,"2021-05-14 00:00","HX1 0JY","S","N","F","95","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO0909-C8EF-862C-AF34-00000000055C}",98200,"2021-05-15 00:00","HX2 2ES","D","N","F","55","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4D9D-BD5A-DAB0-EA12-00000000055D}",100100,"2021-05-16 00:00","HX6 1SG","D","N","F","27","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO2CFF-84D0-24C8-091E-00000000055E}",369400,"2021-05-19 00:00","HX3 7ZB","D","N","F","17","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO3FC9-614D-6F6A-36DF-00000000055F}",57600,"2021-05-19 00:00","HX6 2YG","S","N","F","67","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB2DB-427D-C614-0C56-000000000560}",135400,"2021-05-20 00:00","HX3 5NZ","S","N","F","75","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOED53-6ACF-C0E3-2FB6-000000000561}",87600,"2021-05-20 00:00","HX2 5JS","D","N","F","38","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO097E-4C8F-1E1E-C875-000000000562}",101700,"2021-05-20 00:00","HX6 7HR","S","N","F","52","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4E85-A57C-7DF4-7EF9-000000000563}",99700,"2021-05-21 00:00","HX5 5NT","T","N","F","16","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOCA85-EC7C-09BB-0405-000000000564}",820600,"2021-05-21 00:00","HX2 0NP","T","N","F","19","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOF5E2-5F09-2C36-54D3-000000000565}",229300,"2021-05-22 00:00","HX1 1WS","S","N","F","94","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO20D7-74F2-C92E-9A49-000000000566}",85400,"2021-05-22 00:00","HX4 0TZ","T","N","F","120","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOD274-465B-0017-EE21-000000000567}",107600,"2021-05-22 00:00","HX5 2QA","S","N","F","116","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO126E-5ECB-C200-5A59-000000000568}",174000,"2021-05-23 00:00","HX6 8XH","D","N","F","120","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOD475-D076-3B3F-2E99-000000000569}",36600,"2021-05-24 00:00","HX4 8LU","T","N","F","49","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9ED2-1586-0323-2961-00000000056A}",265700,"2021-05-24 00:00","HX1 8NT","D","Y","F","87","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOCB20-EEE1-6D39-A929-00000000056B}",126600,"2021-05-25 00:00","HX2 0AS","D","N","F","21","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOCA67-2A29-C113-0B61-00000000056C}",68200,"2021-05-27 00:00","HX4 5JJ","T","N","F","45","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO2AB5-9DE2-947F-829A-00000000056D}",160700,"2021-05-27 00:00","HX5 9PJ","S","N","F","60","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5095-F381-2F0F-DF6A-00000000056E}",178000,"2021-05-27 00:00","HX2 7JY","D","Y","F","111","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO39DB-38BC-6ACE-5ADC-00000000056F}",32900,"2021-05-28 00:00","HX1 8UY","T","N","F","65","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOC5F7-7F68-119E-761D-000000000570}",298300,"2021-06-01 00:00","HX4 8LE","D","N","F","105","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO66AE-0014-D96C-2646-000000000571}",285000,"2021-06-02 00:00","HX2 6SR","S","N","F","112","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOD873-7F5C-406B-16ED-000000000572}",114000,"2021-06-03 00:00","HX6 6XZ","F","N","L","77","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB8E4-0594-2DFB-FB41-000000000573}",118600,"2021-06-03 00:00","HX4 5SW","D","N","F","39","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOA023-0215-A9BD-F686-000000000574}",99400,"2021-06-03 00:00","HX1 9UU","S","N","F","46","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOAC9B-B07A-CD29-76A7-000000000575}",23700,"2021-06-04 00:00","HX5 7EL","T","N","F","2","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5959-3DA2-75D5-DC16-000000000576}",320100,"2021-06-04 00:00","HX5 2DJ","D","N","F","43","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOA955-AA07-7222-797C-000000000577}",240000,"2021-06-05 00:00","HX6 8GE","S","N","F","43","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOF080-0353-BE9D-3CEF-000000000578}",76500,"2021-06-05 00:00","HX7 7ZS","D","N","F","86","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO8DEE-364C-078A-7280-000000000579}",45200,"2021-06-05 00:00","HX3 0NQ","S","N","F","74","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOCAC2-640A-DC3A-A77F-00000000057A}",145700,"2021-06-05 00:00","HX2 9RZ","S","N","F","40","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO053C-761C-E4F7-97B7-00000000057B}",134200,"2021-06-06 00:00","HX4 5RY","S","N","F","30","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO3CD5-98B6-0915-367E-00000000057C}",83900,"2021-06-06 00:00","HX1 2YA","S","N","F","80","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO7936-804B-1909-6C2C-00000000057D}",98600,"2021-06-06 00:00","HX6 0GR","T","N","F","90","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOA540-872F-C15D-6EB0-00000000057E}",232600,"2021-06-06 00:00","HX1 1YE","S","N","F","18","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOBD5B-7C4F-2999-7E9C-00000000057F}",62700,"2021-06-06 00:00","HX7 7UW","T","N","F","77","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOA70C-D606-D519-B481-000000000580}",74800,"2021-06-08 00:00","HX5 3HD","T","N","F","47","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO74CF-8543-E454-081F-000000000581}",167800,"2021-06-09 00:00","HX5 2FL","F","N","L","78","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOCDA5-B675-CA6E-58DE-000000000582}",69300,"2021-06-10 00:00","HX6 3AD","D","N","F","38","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOFACE-DB86-7B6C-1EF7-000000000583}",280500,"2021-06-11 00:00","HX3 4LZ","S","N","F","70","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO6291-2AC7-6792-1F20-000000000584}",200800,"2021-06-11 00:00","HX7 7UW","S","N","F","25","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO1FDF-B8D8-D028-D029-000000000585}",38800,"2021-06-11 00:00","HX7 8UZ","S","N","F","112","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO1138-BE73-E349-95FD-000000000586}",172900,"2021-06-12 00:00","HX6 8AH","D","N","F","85","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO7906-CCB5-1905-ACC2-000000000587}",146400,"2021-06-12 00:00","HX4 0TZ","F","N","L","27","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOBC0E-EC64-DB70-D33E-000000000588}",126900,"2021-06-12 00:00","HX4 0JJ","T","N","F","84","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9D9E-3EA7-3EFD-8732-000000000589}",140700,"2021-06-12 00:00","HX2 1WY","S","Y","F","74","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOBF6D-B684-18EB-77AF-00000000058A}",80800,"2021-06-14 00:00","HX6 2GJ","D","N","F","6","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO085E-3923-6CA8-381E-00000000058B}",100700,"2021-06-14 00:00","HX1 1JZ","S","N","F","37","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOE432-88B2-1C6A-8022-00000000058C}",87600,"2021-06-16 00:00","HX4 9PP","T","N","F","61","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5968-B57C-F7BA-60F0-00000000058D}",51000,"2021-06-16 00:00","HX3 1HW","D","N","F","106","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO44F6-E909-62A3-301B-00000000058E}",98600,"2021-06-17 00:00","HX3 5SJ","D","N","F","28","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOD537-E606-88C8-387B-00000000058F}",106600,"2021-06-17 00:00","HX7 2JG","D","N","F","8","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9A91-E7F4-F3F7-FB2F-000000000590}",172600,"2021-06-17 00:00","HX1 6DP","S","N","F","42","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9822-857C-AF8B-E471-000000000591}",186900,"2021-06-18 00:00","HX3 4LZ","T","N","F","32","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOAE20-15CD-3031-30DE-000000000592}",147500,"2021-06-18 00:00","HX6 6UU","S","N","F","19","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOBCD7-CE93-2C80-99EB-000000000593}",86200,"2021-06-18 00:00","HX7 6DD","S","N","F","5","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOCD2D-9E92-0AA4-9207-000000000594}",163600,"2021-06-19 00:00","HX7 0XY","S","N","F","55","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO92D3-1490-60D3-74BE-000000000595}",113900,"2021-06-19 00:00","HX4 9WZ","D","N","F","82","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO2207-D3C3-3A8F-29F5-000000000596}",183900,"2021-06-20 00:00","HX1 0AY","T","N","F","109","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4751-B8A6-7F26-89AB-000000000597}",234300,"2021-06-20 00:00","HX4 5AB","S","N","F","19","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5A96-6A16-8569-46CC-000000000598}",364100,"2021-06-20 00:00","HX4 2UT","T","N","F","101","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5284-AD0A-1E1A-0E2F-000000000599}",93000,"2021-06-21 00:00","HX3 3AG","S","Y","F","14","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO54BD-8C65-E2B4-6004-00000000059A}",307800,"2021-06-22 00:00","HX6 8ZZ","F","N","L","17","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9BE6-9CC0-67C8-D101-00000000059B}",130000,"2021-06-23 00:00","HX1 9UU","D","N","F","88","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4FB9-732E-6BC4-57D1-00000000059C}",112900,"2021-06-24 00:00","HX2 9HD","D","N","F","82","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOE0EF-92CC-D065-C6F8-00000000059D}",91400,"2021-06-24 00:00","HX1 5ZU","F","N","L","13","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO8FEA-FC36-8F4D-BED5-00000000059E}",82700,"2021-06-24 00:00","HX7 6TW","S","N","F","70","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOA724-A7D7-25DE-A6AB-00000000059F}",69800,"2021-06-24 00:00","HX6 5WE","S","N","F","114","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB62C-FAF9-5711-C95B-0000000005A0}",101900,"2021-06-24 00:00","HX7 2UH","S","N","F","45","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOC561-7C64-701B-5CC1-0000000005A1}",403100,"2021-06-24 00:00","HX7 7BS","S","N","F","101","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO519F-3157-183E-2F0C-0000000005A2}",246900,"2021-06-25 00:00","HX3 9PD","T","Y","F","59","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOAFE8-C059-DF94-D02E-0000000005A3}",209500,"2021-07-02 00:00","HX3 2FX","D","N","F","28","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOCC2C-0535-58B2-00B6-0000000005A4}",72100,"2021-07-02 00:00","HX6 1EG","F","N","L","72","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO8B72-C532-9C37-32EB-0000000005A5}",81200,"2021-07-02 00:00","HX3 4LL","S","N","F","71","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO6A64-74E1-582A-A505-0000000005A6}",38300,"2021-07-04 00:00","HX5 4NN","D","N","F","117","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO7250-AA7A-9E39-386F-0000000005A7}",212100,"2021-07-05 00:00","HX5 6SY","T","N","F","54","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO79BE-8043-DC66-4A58-0000000005A8}",212800,"2021-07-05 00:00","HX5 2PX","D","N","F","41","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO66EE-FFC5-7DB6-95CC-0000000005A9}",296800,"2021-07-05 00:00","HX7 6DD","S","N","F","76","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB07A-A3A5-3FB3-10B3-0000000005AA}",120600,"2021-07-05 00:00","HX7 3UA","T","N","F","75","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO029F-7E76-A4D3-32D9-0000000005AB}",173300,"2021-07-07 00:00","HX3 5ZT","S","N","F","13","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO72EC-3D64-BA34-F3AB-0000000005AC}",104900,"2021-07-07 00:00","HX5 3PY","T","N","F","116","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO6A8E-E9D0-40CA-B483-0000000005AD}",138700,"2021-07-07 00:00","HX5 7QF","S","N","F","99","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO017C-ED2A-4433-2D95-0000000005AE}",132400,"2021-07-08 00:00","HX6 5ST","D","N","F","84","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO81F5-C414-8B5D-AFAD-0000000005AF}",141100,"2021-07-08 00:00","HX4 0AS","S","N","F","57","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO69B5-7D11-CD47-9D29-0000000005B0}",116100,"2021-07-08 00:00","HX7 3UY","S","N","F","22","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB2BE-A91B-02DE-137F-0000000005B1}",65200,"2021-07-10 00:00","HX2 2DU","D","N","F","48","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9518-5B61-474A-0AAE-0000000005B2}",129100,"2021-07-11 00:00","HX6 8FQ","F","N","L","75","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOAF54-A0F0-508C-AAFE-0000000005B3}",148400,"2021-07-12 00:00","HX5 7RX","S","N","F","67","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMODF25-A820-971C-31DD-0000000005B4}",262000,"2021-07-12 00:00","HX3 7ZB","D","N","F","3","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOF73A-6589-8810-EBA9-0000000005B5}",100500,"2021-07-12 00:00","HX5 2FY","F","N","L","57","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4EB9-DF28-AA91-6CB8-0000000005B6}",85200,"2021-07-13 00:00","HX6 2GJ","S","N","F","96","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5315-AA8B-8170-A80A-0000000005B7}",132400,"2021-07-13 00:00","HX6 7DN","T","N","F","51","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOC826-7AE9-17A8-C848-0000000005B8}",253500,"2021-07-13 00:00","HX6 6ZQ","D","N","F","94","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4C23-86B7-1431-6348-0000000005B9}",58400,"2021-07-14 00:00","HX6 7JN","D","N","F","30","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO124A-1261-CB10-5281-0000000005BA}",418500,"2021-07-15 00:00","HX6 9UT","T","N","F","25","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB4AC-E8B6-3A86-B368-0000000005BB}",498700,"2021-07-15 00:00","HX1 6UP","T","N","F","75","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOD207-95D4-2BD3-BD55-0000000005BC}",63100,"2021-07-15 00:00","HX7 3JZ","S","N","F","30","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO0441-FD2E-8A5E-AB8E-0000000005BD}",115000,"2021-07-16 00:00","HX4 9WF","S","N","F","112","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO7921-4D6E-D509-932A-0000000005BE}",51700,"2021-07-16 00:00","HX5 0WW","D","N","F","13","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO1EBB-DC44-5FF7-9F07-0000000005BF}",102400,"2021-07-16 00:00","HX3 1HW","T","Y","F","120","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOF4FD-E2F3-06E8-F2B6-0000000005C0}",107000,"2021-07-17 00:00","HX4 9PP","S","N","F","80","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB7A5-B1F5-EFAE-1DA5-0000000005C1}",224900,"2021-07-17 00:00","HX6 8GE","D","N","F","16","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOAE87-08F0-4EFE-9CC0-0000000005C2}",91700,"2021-07-17 00:00","HX4 1LL","S","N","F","102","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB1FA-12DC-DC86-1479-0000000005C3}",172000,"2021-07-17 00:00","HX3 7HX","S","N","F","80","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO1D61-1297-D287-36AD-0000000005C4}",227600,"2021-07-19 00:00","HX6 6EE","D","N","F","33","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOC0A4-E988-534E-C4A3-0000000005C5}",68100,"2021-07-19 00:00","HX2 8WY","T","Y","F","16","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO44AA-F8E1-762B-505F-0000000005C6}",73700,"2021-07-20 00:00","HX3 4ZD","S","N","F","18","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO2860-2F95-7C75-47FC-0000000005C7}",631700,"2021-07-20 00:00","HX2 3LR","D","N","F","34","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOC7E4-EED7-E27D-BEE8-0000000005C8}",62000,"2021-07-21 00:00","HX7 3UA","T","N","F","39","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO3FDE-D2C4-E598-30D1-0000000005C9}",176400,"2021-07-22 00:00","HX3 2FX","D","N","F","23","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOF7E2-F5D4-7813-CE44-0000000005CA}",146300,"2021-07-23 00:00","HX5 2EE","F","N","L","118","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO23BE-A7C0-E0BF-BF82-0000000005CB}",124800,"2021-07-24 00:00","HX7 0RQ","T","N","F","34","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO2652-C3FF-CE97-C451-0000000005CC}",53700,"2021-07-24 00:00","HX2 3ZG","F","N","L","36","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOEB1A-C70E-0296-8FAB-0000000005CD}",171900,"2021-07-25 00:00","HX2 6SR","S","N","F","27","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4B30-5907-843D-3F6B-0000000005CE}",345900,"2021-07-26 00:00","HX3 1SD","T","N","F","70","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOEBDF-CA9B-3C0D-18D1-0000000005CF}",86900,"2021-07-26 00:00","HX4 6LF","S","Y","F","115","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO65F7-B037-F598-0E33-0000000005D0}",130600,"2021-07-27 00:00","HX5 5LN","D","N","F","5","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO72F1-8B85-891D-F402-0000000005D1}",99500,"2021-07-28 00:00","HX4 8LU","S","N","F","65","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO3730-7D94-FB24-E13F-0000000005D2}",56900,"2021-08-01 00:00","HX5 0QY","S","N","F","101","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO083F-A009-528A-6FC2-0000000005D3}",320900,"2021-08-03 00:00","HX2 4RU","T","N","F","29","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO736D-5606-73D9-86D3-0000000005D4}",279600,"2021-08-04 00:00","HX4 7YS","S","N","F","92","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO7C66-9A89-B040-7609-0000000005D5}",135500,"2021-08-04 00:00","HX5 4NN","F","N","L","106","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOE7DD-3591-BCE2-5308-0000000005D6}",95400,"2021-08-04 00:00","HX6 7GA","F","Y","L","55","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO981C-C2F6-7A69-56AF-0000000005D7}",134700,"2021-08-05 00:00","HX1 1ET","S","N","F","40","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO6211-136D-90F8-46D0-0000000005D8}",90900,"2021-08-06 00:00","HX6 0GR","S","N","F","92","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO912C-7A02-850A-22AC-0000000005D9}",30100,"2021-08-07 00:00","HX6 3HR","T","N","F","45","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5084-762E-4AAB-1EA7-0000000005DA}",166700,"2021-08-07 00:00","HX5 9NY","S","N","F","65","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO7A0A-BC67-8ACC-A58C-0000000005DB}",122900,"2021-08-07 00:00","HX7 9SL","T","Y","F","46","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO83FC-4885-126D-D315-0000000005DC}",401300,"2021-08-08 00:00","HX6 4JU","T","N","F","12","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO8E3A-2410-009A-D486-0000000005DD}",191700,"2021-08-08 00:00","HX6 1SG","D","N","F","96","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
